,ORÇAMENTO REALIZADO (R$),EXERCÍCIO
222146,32959872.48,2022
222147,0.0,2022
222148,61315417.18,2022
222149,0.0,2022
222150,58526.91,2022
222151,7928165.06,2022
222152,133195097.68,2022
222153,18785068.38,2022
222154,81665574.31,2022
222155,76327873.78,2022
222156,8604366.92,2022
222157,33593657.98,2022
222158,0.0,2022
222159,5749280.65,2022
222160,0.0,2022
222161,12599660.16,2022
222162,0.0,2022
222163,0.0,2022
222164,167453362.4,2022
222165,48106.34,2022
222166,0.0,2022
222167,82468195.5,2022
222168,8938461.68,2022
222169,0.0,2022
222170,8450787.82,2022
222171,43784848.28,2022
222172,0.0,2022
222173,19584437.72,2022
222174,39858720.92,2022
222175,0.0,2022
222176,0.0,2022
222177,12629098.75,2022
222178,0.0,2022
222179,12547057.02,2022
222180,87119374.96,2022
222181,0.0,2022
222182,84386626.73,2022
222183,0.0,2022
222184,10883444.72,2022
222185,29981506.52,2022
222186,0.0,2022
222187,106290298.22,2022
222188,48807797.08,2022
222189,50164029.6,2022
222190,0.0,2022
222191,34181.59,2022
222192,0.0,2022
222193,16270999.12,2022
222194,0.0,2022
222195,183412387.58,2022
222196,14992872.2,2022
222197,0.0,2022
222198,44616168.59,2022
222199,49635406.58,2022
222200,0.0,2022
222201,0.0,2022
222202,27981561.7,2022
222203,0.0,2022
222204,62847378.94,2022
222205,0.0,2022
222206,422239.62,2022
222207,14493506.29,2022
222208,0.0,2022
222209,26782111.44,2022
222210,52863790.92,2022
222211,4511.82,2022
222212,14630225.76,2022
222213,90224375.85,2022
222214,0.0,2022
222215,0.0,2022
222216,26323566.64,2022
222217,2988.0,2022
222218,16139916.06,2022
222219,0.0,2022
222220,30165005.65,2022
222221,0.0,2022
222222,0.0,2022
222223,26417.78,2022
222224,18315373.16,2022
222225,0.0,2022
222226,44882410.86,2022
222227,0.0,2022
222228,0.0,2022
222229,50754384.05,2022
222230,101700350.24,2022
222231,53503126.41,2022
222232,0.0,2022
222233,41894326.18,2022
222234,68946923.47,2022
222235,0.0,2022
222236,0.0,2022
222237,0.0,2022
222238,385914.29,2022
222239,0.0,2022
222240,91174061.72,2022
222241,6135373.46,2022
222242,6477.02,2022
222243,0.0,2022
222244,14663984.18,2022
222245,0.0,2022
222246,144673225.63,2022
222247,0.0,2022
222248,19111790.0,2022
222249,0.0,2022
222250,47374.2,2022
222251,0.0,2022
222252,0.0,2022
222253,44571919.37,2022
222254,53187723.88,2022
222255,0.0,2022
222256,81011.09,2022
222257,79117488.25,2022
222258,0.0,2022
222259,27408126.56,2022
222260,0.0,2022
222261,89533211.19,2022
222262,0.0,2022
222263,58721076.88,2022
222264,12015217.58,2022
222265,27613004.92,2022
222266,0.0,2022
222267,27439652.36,2022
222268,0.0,2022
222269,0.0,2022
222270,60027900.66,2022
222271,11316943.54,2022
222272,0.0,2022
222273,30561.87,2022
222274,39553054.34,2022
222275,19412016.7,2022
222276,64054593.28,2022
222277,78305943.26,2022
222278,0.0,2022
222279,580504.7,2022
222280,36663.34,2022
222281,0.0,2022
222282,12511181.82,2022
222283,22606940.06,2022
222284,146543874.64,2022
222285,0.0,2022
222286,0.0,2022
222287,36692109.22,2022
222288,6007.59,2022
222289,7330859.52,2022
222290,0.0,2022
222291,0.0,2022
222292,0.0,2022
222293,28199740.42,2022
222294,0.0,2022
222295,0.0,2022
222296,47621.48,2022
222297,44413829.27,2022
222298,0.0,2022
222299,128868976.6,2022
222300,62902416.74,2022
222301,16895686.04,2022
222302,0.0,2022
222303,0.0,2022
222304,1017895.0,2022
222305,21996507.61,2022
222306,126890.0,2022
222307,587836484.56,2022
222308,49278896.07,2022
222309,15000.0,2022
222310,0.0,2022
222311,3449.18,2022
222312,913550.0,2022
222313,769204.61,2022
222314,0.0,2022
222315,0.0,2022
222316,0.0,2022
222317,0.0,2022
222318,140.0,2022
222319,0.0,2022
222320,3000.0,2022
222321,81200.0,2022
222322,0.0,2022
222323,0.0,2022
222324,0.0,2022
222325,43008.89,2022
222326,150000.0,2022
222327,0.0,2022
222328,498856.6,2022
222329,0.0,2022
222330,1300.0,2022
222331,9946.07,2022
222332,3686.0,2022
222333,73528.46,2022
222334,395885.0,2022
222335,499592.1,2022
222336,24427.22,2022
222337,9561.55,2022
222338,0.0,2022
222339,0.0,2022
222340,0.0,2022
222341,53082.96,2022
222342,5179.94,2022
222343,20855.28,2022
222344,0.0,2022
222345,0.0,2022
222346,0.0,2022
222347,0.0,2022
222348,0.0,2022
222349,0.0,2022
222350,0.0,2022
222351,0.0,2022
222352,0.0,2022
222353,0.0,2022
222354,30226.56,2022
222355,431125.0,2022
222356,0.0,2022
222357,1875.0,2022
222358,500.0,2022
222359,65082.11,2022
222360,0.0,2022
222361,1500.0,2022
222362,25640.54,2022
222363,2530.0,2022
222364,305217.95,2022
222365,150.0,2022
222366,0.0,2022
222367,214.0,2022
222368,18212.12,2022
222369,0.0,2022
222370,0.0,2022
222371,15220.2,2022
222372,12019.42,2022
222373,1110.0,2022
222374,737099.8,2022
222375,78169.48,2022
222376,287.9,2022
222377,1760.0,2022
222378,2440.0,2022
222379,352.0,2022
222380,202878.02,2022
222381,39061.36,2022
222382,6377.75,2022
222383,7004.98,2022
222384,11923.91,2022
222385,0.0,2022
222386,13999.81,2022
222387,1353630.4,2022
222388,3450.56,2022
222389,12465.0,2022
222390,0.0,2022
222391,20844.0,2022
222392,51500.0,2022
222393,0.0,2022
222394,270000.0,2022
222395,1000000.0,2022
222396,4849413.0,2022
222397,42609680.0,2022
222398,0.0,2022
222399,1114381.6,2022
222400,0.0,2022
222401,10000.0,2022
222402,0.0,2022
222403,0.0,2022
222404,0.0,2022
222405,2167.94,2022
222406,2050.29,2022
222407,0.0,2022
222408,77336.64,2022
222409,752.25,2022
222410,94009.66,2022
222411,0.0,2022
222412,6849.88,2022
222413,0.0,2022
222414,110800.0,2022
222415,29720.3,2022
222416,0.0,2022
222417,0.0,2022
222418,2236.12,2022
222419,0.0,2022
222420,0.0,2022
222421,16005.1,2022
222422,0.0,2022
222423,1231769.86,2022
222424,0.0,2022
222425,18808.09,2022
222426,907800.0,2022
222427,41930.65,2022
222428,12354.96,2022
222429,35328.0,2022
222430,0.0,2022
222431,0.0,2022
222432,103426.97,2022
222433,26160.48,2022
222434,0.0,2022
222435,4106571.78,2022
222436,5091.0,2022
222437,4278433.07,2022
222438,6061.22,2022
222439,2150.0,2022
222440,4576.07,2022
222441,0.0,2022
222442,838033.07,2022
222443,24024.87,2022
222444,9552.16,2022
222445,0.0,2022
222446,0.0,2022
222447,2140.0,2022
222448,662933.33,2022
222449,0.0,2022
222450,0.0,2022
222451,0.0,2022
222452,0.0,2022
222453,0.0,2022
222454,1298530.0,2022
222455,0.0,2022
222456,205000.0,2022
222457,990.19,2022
222458,372400.0,2022
222459,41635.87,2022
222460,100300.0,2022
222461,0.0,2022
222462,13520.32,2022
222463,400.0,2022
222464,265.5,2022
222465,0.0,2022
222466,114836.64,2022
222467,99999.99,2022
222468,0.0,2022
222469,8057.65,2022
222470,30912.77,2022
222471,13110.0,2022
222472,20231.38,2022
222473,339497.5,2022
222474,121514.58,2022
222475,880.0,2022
222476,53609.8,2022
222477,8755.16,2022
222478,15909.35,2022
222479,0.0,2022
222480,64655.21,2022
222481,10092.97,2022
222482,344961.35,2022
222483,28917.95,2022
222484,1544642.0,2022
222485,1246.0,2022
222486,0.0,2022
222487,308988.65,2022
222488,41007.95,2022
222489,12000.0,2022
222490,29024.78,2022
222491,64148.65,2022
222492,4315.0,2022
222493,31214.67,2022
222494,3031302.94,2022
222495,2644.59,2022
222496,0.0,2022
222497,5285.64,2022
222498,0.0,2022
222499,210059.79,2022
222500,431781.86,2022
222501,94221.49,2022
222502,1370406.1,2022
222503,79118.25,2022
222504,1200.0,2022
222505,542982.42,2022
222506,5078925.2,2022
222507,174938.65,2022
222508,0.0,2022
222509,0.0,2022
222510,870136.0,2022
222511,0.0,2022
222512,103368.68,2022
222513,200000.0,2022
222514,5715.96,2022
222515,40296.95,2022
222516,42000.0,2022
222517,69896.9,2022
222518,66679.0,2022
222519,1850526.93,2022
222520,698063.94,2022
222521,29895.88,2022
222522,0.0,2022
222523,509890.44,2022
222524,0.0,2022
222525,64635.0,2022
222526,400.0,2022
222527,0.0,2022
222528,7070800.0,2022
222529,700000.0,2022
222530,161168.0,2022
222531,0.0,2022
222532,0.0,2022
222533,167000.0,2022
222534,9262.0,2022
222535,0.0,2022
222536,220380.59,2022
222537,1320499.86,2022
222538,0.0,2022
222539,52800.0,2022
222540,0.0,2022
222541,19948.6,2022
222542,0.0,2022
222543,0.0,2022
222544,41215.07,2022
222545,0.0,2022
222546,15139.04,2022
222547,0.0,2022
222548,45100.0,2022
222549,8255.61,2022
222550,37341.38,2022
222551,0.0,2022
222552,603300.0,2022
222553,69600.0,2022
222554,0.0,2022
222555,0.0,2022
222556,1017919.42,2022
222557,13370.28,2022
222558,3316707.94,2022
222559,0.0,2022
222560,19999.98,2022
222561,0.0,2022
222562,0.0,2022
222563,0.0,2022
222564,0.0,2022
222565,0.0,2022
222566,0.0,2022
222567,0.0,2022
222568,0.0,2022
222569,0.0,2022
222570,0.0,2022
222571,573.37,2022
222572,59426.62,2022
222573,0.0,2022
222574,0.0,2022
222575,822489.86,2022
222576,9136.0,2022
222577,5994.32,2022
222578,1198.86,2022
222579,0.0,2022
222580,144800.0,2022
222581,55.26,2022
222582,1198.0,2022
222583,1011502.03,2022
222584,3264.52,2022
222585,1436470.82,2022
222586,6500.0,2022
222587,3014.0,2022
222588,28712.6,2022
222589,2144.99,2022
222590,0.0,2022
222591,860528.87,2022
222592,1769.92,2022
222593,20301.81,2022
222594,2610025.67,2022
222595,175674.0,2022
222596,382886.55,2022
222597,322406.19,2022
222598,2550.69,2022
222599,0.0,2022
222600,5381.07,2022
222601,1936566.26,2022
222602,200.0,2022
222603,0.0,2022
222604,0.0,2022
222605,446988.07,2022
222606,0.0,2022
222607,0.0,2022
222608,1216.58,2022
222609,0.0,2022
222610,0.0,2022
222611,87507.72,2022
222612,0.0,2022
222613,0.0,2022
222614,62300.53,2022
222615,1366.53,2022
222616,112.2,2022
222617,0.0,2022
222618,0.0,2022
222619,0.0,2022
222620,0.0,2022
222621,1954962.0,2022
222622,0.0,2022
222623,0.0,2022
222624,214700.0,2022
222625,26402601.93,2022
222626,2566270.0,2022
222627,1404855.0,2022
222628,15958.51,2022
222629,0.0,2022
222630,0.0,2022
222631,21600.0,2022
222632,0.0,2022
222633,5000.0,2022
222634,92122.64,2022
222635,0.0,2022
222636,879336.51,2022
222637,0.0,2022
222638,131.25,2022
222639,60838.03,2022
222640,1250.0,2022
222641,1842.0,2022
222642,806850.14,2022
222643,229976.76,2022
222644,76768.63,2022
222645,342352.24,2022
222646,0.0,2022
222647,0.0,2022
222648,12677.2,2022
222649,24490.0,2022
222650,537.5,2022
222651,90000.0,2022
222652,12000.0,2022
222653,0.0,2022
222654,2624832.0,2022
222655,383401.94,2022
222656,0.0,2022
222657,6276.07,2022
222658,65000.0,2022
222659,735000.0,2022
222660,318757.84,2022
222661,159270.48,2022
222662,0.0,2022
222663,232253.36,2022
222664,47019.86,2022
222665,1011680.54,2022
222666,51200.0,2022
222667,433806.66,2022
222668,0.0,2022
222669,0.0,2022
222670,257950.0,2022
222671,0.0,2022
222672,0.0,2022
222673,614514.44,2022
222674,3397795.35,2022
222675,0.0,2022
222676,1437.48,2022
222677,0.0,2022
222678,325371.73,2022
222679,4200.0,2022
222680,87901.7,2022
222681,3187.0,2022
222682,220333.3,2022
222683,98465.98,2022
222684,861.9,2022
222685,343170.02,2022
222686,245464.35,2022
222687,23988.13,2022
222688,9034.17,2022
222689,0.0,2022
222690,400.0,2022
222691,2200.0,2022
222692,0.0,2022
222693,1369288.3,2022
222694,600.0,2022
222695,0.0,2022
222696,627712.14,2022
222697,29946.78,2022
222698,1805080.12,2022
222699,0.0,2022
222700,12036.0,2022
222701,6925.55,2022
222702,245613.74,2022
222703,701062.0,2022
222704,361795.43,2022
222705,11345.0,2022
222706,1314742.95,2022
222707,15891.54,2022
222708,2463010.42,2022
222709,0.0,2022
222710,2170.34,2022
222711,1300.0,2022
222712,2858.55,2022
222713,1062.9,2022
222714,69338.68,2022
222715,28111.99,2022
222716,5000.0,2022
222717,4538.46,2022
222718,8135.52,2022
222719,124030.25,2022
222720,656.97,2022
222721,17296.0,2022
222722,0.0,2022
222723,0.0,2022
222724,275314.92,2022
222725,0.0,2022
222726,1104201.86,2022
222727,10529.8,2022
222728,1417.95,2022
222729,7489.27,2022
222730,0.0,2022
222731,0.0,2022
222732,0.0,2022
222733,0.0,2022
222734,3293.46,2022
222735,781965.0,2022
222736,1283248.0,2022
222737,9600.0,2022
222738,0.0,2022
222739,13541.0,2022
222740,104267.59,2022
222741,3141870.0,2022
222742,3213.23,2022
222743,4062579.0,2022
222744,18427180.46,2022
222745,12318.24,2022
222746,17447.5,2022
222747,2824377.45,2022
222748,206425.31,2022
222749,19.36,2022
222750,164605.62,2022
222751,782895.0,2022
222752,9387424.32,2022
222753,18607400.0,2022
222754,8467.5,2022
222755,0.0,2022
222756,1328223.04,2022
222757,787.98,2022
222758,9643.02,2022
222759,0.0,2022
222760,0.0,2022
222761,205136.0,2022
222762,0.0,2022
222763,25014.0,2022
222764,137577.44,2022
222765,73514.57,2022
222766,0.0,2022
222767,983330.05,2022
222768,161732.69,2022
222769,217157.57,2022
222770,20754.51,2022
222771,2523884.59,2022
222772,0.0,2022
222773,342795.77,2022
222774,102474.55,2022
222775,30270.96,2022
222776,17233.64,2022
222777,0.0,2022
222778,165400.0,2022
222779,0.0,2022
222780,2898400.0,2022
222781,19503400.0,2022
222782,38949600.0,2022
222783,0.0,2022
222784,7350.0,2022
222785,0.0,2022
222786,574500.0,2022
222787,9314.72,2022
222788,14723.21,2022
222789,0.0,2022
222790,0.0,2022
222791,0.0,2022
222792,4192921.52,2022
222793,513321.77,2022
222794,0.0,2022
222795,0.0,2022
222796,0.0,2022
222797,974078.86,2022
222798,235123770.64,2022
222799,638964.07,2022
222800,5858100.43,2022
222801,2809581.74,2022
222802,14465324.08,2022
222803,1295637.48,2022
222804,1756.06,2022
222805,486957.02,2022
222806,0.0,2022
222807,10000.0,2022
222808,703503.21,2022
222809,1161799.13,2022
222810,362327.75,2022
222811,0.0,2022
222812,839630.0,2022
222813,7800.0,2022
222814,191180.41,2022
222815,1621944.32,2022
222816,41725.68,2022
222817,4600.0,2022
222818,0.0,2022
222819,5920.0,2022
222820,2329496.87,2022
222821,0.0,2022
222822,1440.0,2022
222823,439153.32,2022
222824,13142.84,2022
222825,1982.96,2022
222826,105.0,2022
222827,5478992.23,2022
222828,75724.41,2022
222829,3954817.26,2022
222830,0.0,2022
222831,26635.0,2022
222832,691633.32,2022
222833,70066.55,2022
222834,0.0,2022
222835,5006696.94,2022
222836,6490.0,2022
222837,0.0,2022
222838,729219.41,2022
222839,500000.0,2022
222840,1098641.0,2022
222841,3622.36,2022
222842,0.0,2022
222843,1500000.0,2022
222844,0.0,2022
222845,890.39,2022
222846,0.0,2022
222847,0.0,2022
222848,13523.56,2022
222849,102497.39,2022
222850,0.0,2022
222851,1710336.1,2022
222852,4975624.24,2022
222853,0.0,2022
222854,143.52,2022
222855,0.0,2022
222856,21000.0,2022
222857,0.0,2022
222858,76313.34,2022
222859,248223.9,2022
222860,59710.8,2022
222861,358540.54,2022
222862,0.0,2022
222863,378366.42,2022
222864,1171144.09,2022
222865,2252124.49,2022
222866,105761.75,2022
222867,0.0,2022
222868,0.0,2022
222869,0.0,2022
222870,42262.73,2022
222871,12124710.65,2022
222872,1806729.88,2022
222873,5456963.33,2022
222874,1131692.74,2022
222875,0.0,2022
222876,0.0,2022
222877,1375.2,2022
222878,198766.29,2022
222879,1250752.54,2022
222880,188842.51,2022
222881,135778.61,2022
222882,102565.19,2022
222883,126200.0,2022
222884,42137.05,2022
222885,6590.65,2022
222886,0.0,2022
222887,153104.62,2022
222888,37706.11,2022
222889,474923.14,2022
222890,182360.07,2022
222891,0.0,2022
222892,21322.97,2022
222893,4215.0,2022
222894,5617253.39,2022
222895,0.0,2022
222896,11210.13,2022
222897,2418.0,2022
222898,257329.03,2022
222899,3000.0,2022
222900,5426598.35,2022
222901,387920.52,2022
222902,0.0,2022
222903,52593.49,2022
222904,225636.85,2022
222905,809245.79,2022
222906,0.0,2022
222907,8139148.05,2022
222908,0.0,2022
222909,2801726.35,2022
222910,16129.33,2022
222911,0.0,2022
222912,18670.08,2022
222913,125711.31,2022
222914,1687752.72,2022
222915,42736.94,2022
222916,119713.72,2022
222917,0.0,2022
222918,303.39,2022
222919,108167.71,2022
222920,0.0,2022
222921,939759.92,2022
222922,25221991.35,2022
222923,122066.52,2022
222924,1229067.35,2022
222925,0.0,2022
222926,1034570.21,2022
222927,454498.17,2022
222928,0.0,2022
222929,31.75,2022
222930,19971.46,2022
222931,14105.52,2022
222932,44289.37,2022
222933,770579.83,2022
222934,24928.38,2022
222935,3043583.9,2022
222936,11992.0,2022
222937,19818.16,2022
222938,0.0,2022
222939,14170901.75,2022
222940,306303.63,2022
222941,8995.21,2022
222942,0.0,2022
222943,209020.08,2022
222944,16260.0,2022
222945,762441.68,2022
222946,10455770.79,2022
222947,66193.79,2022
222948,134477.41,2022
222949,174901.11,2022
222950,60456.1,2022
222951,77167.52,2022
222952,6501441.33,2022
222953,539419.44,2022
222954,10234.29,2022
222955,0.0,2022
222956,0.0,2022
222957,0.0,2022
222958,1588.15,2022
222959,100789.42,2022
222960,377866.27,2022
222961,236424.06,2022
222962,314599.78,2022
222963,1764231.88,2022
222964,0.0,2022
222965,12884491.37,2022
222966,385327.3,2022
222967,0.0,2022
222968,22056.98,2022
222969,52800.0,2022
222970,300199.94,2022
222971,323867.69,2022
222972,40730.58,2022
222973,350631.08,2022
222974,2655.3,2022
222975,14859258.24,2022
222976,111140.0,2022
222977,933675.56,2022
222978,1947369.73,2022
222979,1890476.41,2022
222980,8139082.18,2022
222981,1333335.85,2022
222982,27993.98,2022
222983,0.0,2022
222984,1113584.45,2022
222985,61906.6,2022
222986,101117.89,2022
222987,334964.2,2022
222988,1204034.2,2022
222989,531686.59,2022
222990,425766.84,2022
222991,3294704.02,2022
222992,373500.0,2022
222993,922812.67,2022
222994,16064731.99,2022
222995,155802.31,2022
222996,0.0,2022
222997,155049.2,2022
222998,0.0,2022
222999,67242.49,2022
223000,8393.35,2022
223001,307643.9,2022
223002,4364921.01,2022
223003,766712.96,2022
223004,50980.0,2022
223005,18906657.5,2022
223006,113568.75,2022
223007,26281.8,2022
223008,52000.0,2022
223009,66124.44,2022
223010,2327415.7,2022
223011,1421964.34,2022
223012,2456060.14,2022
223013,1524251.7,2022
223014,59602.98,2022
223015,0.0,2022
223016,3224.75,2022
223017,109.68,2022
223018,627078.64,2022
223019,124762.46,2022
223020,15474551.5,2022
223021,360.5,2022
223022,0.0,2022
223023,1470.0,2022
223024,14000.0,2022
223025,85422.81,2022
223026,0.0,2022
223027,4517105.96,2022
223028,53375.0,2022
223029,15598.0,2022
223030,126229.79,2022
223031,9568.35,2022
223032,63029.04,2022
223033,78255.9,2022
223034,34462.06,2022
223035,11490.68,2022
223036,328400.49,2022
223037,0.0,2022
223038,17130.0,2022
223039,170287.71,2022
223040,10000.37,2022
223041,58426.98,2022
223042,279465.93,2022
223043,0.0,2022
223044,0.0,2022
223045,0.0,2022
223046,171000.0,2022
223047,44419.81,2022
223048,51435.51,2022
223049,24960.0,2022
223050,33919.55,2022
223051,0.0,2022
223052,2228395.8,2022
223053,889776.56,2022
223054,271486.32,2022
223055,20991264.03,2022
223056,6183.18,2022
223057,982.47,2022
223058,10487.38,2022
223059,122986.42,2022
223060,171234.39,2022
223061,111093.04,2022
223062,2681429.71,2022
223063,0.0,2022
223064,109284.85,2022
223065,57599.15,2022
223066,9519.73,2022
223067,188.16,2022
223068,0.0,2022
223069,454126.89,2022
223070,211081.82,2022
223071,6004.8,2022
223072,187786.23,2022
223073,875942.19,2022
223074,24111.49,2022
223075,27135.62,2022
223076,1134650.51,2022
223077,14715074.85,2022
223078,409102.46,2022
223079,10431.03,2022
223080,812577.95,2022
223081,737644.62,2022
223082,31453.5,2022
223083,622150.0,2022
223084,12000.0,2022
223085,374.58,2022
223086,6635966.99,2022
223087,8265.6,2022
223088,1119505.76,2022
223089,22749.64,2022
223090,177406.7,2022
223091,2957405.66,2022
223092,182818.7,2022
223093,6801.18,2022
223094,17116.71,2022
223095,0.0,2022
223096,99385.4,2022
223097,4933570.75,2022
223098,40526.79,2022
223099,202056.18,2022
223100,12910528.66,2022
223101,746262.8,2022
223102,0.0,2022
223103,10548.34,2022
223104,3657.6,2022
223105,141203.27,2022
223106,7366.0,2022
223107,32800.0,2022
223108,0.0,2022
223109,22956267.61,2022
223110,7740.77,2022
223111,369209.07,2022
223112,3517.8,2022
223113,212500.77,2022
223114,3.66,2022
223115,24091.39,2022
223116,145443.56,2022
223117,6372.5,2022
223118,1305367.05,2022
223119,1891.94,2022
223120,3430.0,2022
223121,51459.51,2022
223122,1422.5,2022
223123,633075.46,2022
223124,39509.07,2022
223125,7811.81,2022
223126,2930.16,2022
223127,501554.28,2022
223128,17251.29,2022
223129,12750513.43,2022
223130,664341.74,2022
223131,26945.64,2022
223132,407068.02,2022
223133,850801.16,2022
223134,0.0,2022
223135,191234.92,2022
223136,115278.58,2022
223137,8645631.79,2022
223138,191.36,2022
223139,257434.72,2022
223140,910740.71,2022
223141,0.0,2022
223142,223186.18,2022
223143,0.0,2022
223144,19202.25,2022
223145,395875.19,2022
223146,44628.3,2022
223147,149391.95,2022
223148,0.0,2022
223149,6323364.72,2022
223150,884398.52,2022
223151,2778781.97,2022
223152,40258.0,2022
223153,0.0,2022
223154,19893.41,2022
223155,20995.61,2022
223156,549095.03,2022
223157,15650.75,2022
223158,8051.6,2022
223159,853822.03,2022
223160,122641.94,2022
223161,344043.37,2022
223162,194604.09,2022
223163,19815.5,2022
223164,82977.14,2022
223165,0.0,2022
223166,7044.42,2022
223167,299393.73,2022
223168,637870.24,2022
223169,279548.84,2022
223170,0.0,2022
223171,24886.73,2022
223172,8332.96,2022
223173,250.35,2022
223174,6165409.11,2022
223175,0.0,2022
223176,2427.51,2022
223177,16950.0,2022
223178,0.0,2022
223179,63210.54,2022
223180,102060.59,2022
223181,222923.25,2022
223182,0.0,2022
223183,4154.57,2022
223184,1049372.35,2022
223185,3352055.71,2022
223186,99922.98,2022
223187,155960.0,2022
223188,0.0,2022
223189,820.0,2022
223190,37506.54,2022
223191,16903.4,2022
223192,78725.57,2022
223193,5000.12,2022
223194,0.0,2022
223195,51250.0,2022
223196,0.0,2022
223197,0.0,2022
223198,27360.0,2022
223199,58076.91,2022
223200,37040.44,2022
223201,0.0,2022
223202,502231.37,2022
223203,47478.09,2022
223204,141.15,2022
223205,0.0,2022
223206,599.45,2022
223207,0.0,2022
223208,16844.14,2022
223209,619325.54,2022
223210,662796.17,2022
223211,0.0,2022
223212,34127.14,2022
223213,0.0,2022
223214,17819.35,2022
223215,58703.53,2022
223216,34153.93,2022
223217,26173.77,2022
223218,1244856.14,2022
223219,23600.0,2022
223220,38077.97,2022
223221,5339701.59,2022
223222,465677.35,2022
223223,1126406.24,2022
223224,273842.38,2022
223225,267616.54,2022
223226,34295.58,2022
223227,2072579.5,2022
223228,187977.74,2022
223229,2144.75,2022
223230,226860.89,2022
223231,0.0,2022
223232,2204274.58,2022
223233,4369.65,2022
223234,289639.94,2022
223235,23540.63,2022
223236,118718.81,2022
223237,0.0,2022
223238,640.55,2022
223239,0.0,2022
223240,0.0,2022
223241,5356605.91,2022
223242,932125.22,2022
223243,50689.33,2022
223244,169310.26,2022
223245,11966020.97,2022
223246,3025.0,2022
223247,28148.85,2022
223248,55785.92,2022
223249,29732.55,2022
223250,994229.78,2022
223251,0.0,2022
223252,109900.0,2022
223253,177531.87,2022
223254,746542.35,2022
223255,257280.0,2022
223256,42589.49,2022
223257,546.0,2022
223258,444234.54,2022
223259,3911045.29,2022
223260,52632.23,2022
223261,227607.5,2022
223262,333206.92,2022
223263,394.84,2022
223264,192894.15,2022
223265,0.0,2022
223266,0.0,2022
223267,7600.0,2022
223268,13391.65,2022
223269,82571.61,2022
223270,72191.48,2022
223271,1055.23,2022
223272,0.0,2022
223273,150635.71,2022
223274,238159.58,2022
223275,5011088.53,2022
223276,10715.57,2022
223277,8815.32,2022
223278,8613514.06,2022
223279,44599.38,2022
223280,1138725.41,2022
223281,757545.95,2022
223282,0.0,2022
223283,285096.1,2022
223284,0.0,2022
223285,45805.49,2022
223286,1013595.37,2022
223287,243410.91,2022
223288,861208.49,2022
223289,735650.67,2022
223290,263431.25,2022
223291,863988.37,2022
223292,309033.29,2022
223293,0.0,2022
223294,626.34,2022
223295,918213.68,2022
223296,281620.55,2022
223297,0.0,2022
223298,0.0,2022
223299,11110882.64,2022
223300,107782.13,2022
223301,9016.01,2022
223302,0.0,2022
223303,130.16,2022
223304,50432.3,2022
223305,3186149.08,2022
223306,867878.07,2022
223307,218397.26,2022
223308,2123.23,2022
223309,0.0,2022
223310,488651.61,2022
223311,13555277.08,2022
223312,91921.67,2022
223313,227329.31,2022
223314,0.0,2022
223315,556108.58,2022
223316,1650.0,2022
223317,25332.64,2022
223318,77991.23,2022
223319,806674.06,2022
223320,10198.53,2022
223321,266385.18,2022
223322,0.0,2022
223323,20750.75,2022
223324,333724.01,2022
223325,0.0,2022
223326,13119.96,2022
223327,21300.0,2022
223328,25581.56,2022
223329,22440.26,2022
223330,330.0,2022
223331,95200.52,2022
223332,0.0,2022
223333,1199.98,2022
223334,10530.2,2022
223335,644.04,2022
223336,248648.0,2022
223337,42468.39,2022
223338,0.0,2022
223339,226337.09,2022
223340,36755.6,2022
223341,755058.61,2022
223342,725335.0,2022
223343,1220564.22,2022
223344,100000.0,2022
223345,2781406.28,2022
223346,0.0,2022
223347,313603.58,2022
223348,0.0,2022
223349,32000.0,2022
223350,20744.45,2022
223351,25475023.8,2022
223352,358.43,2022
223353,2518176.6,2022
223354,616748.04,2022
223355,0.0,2022
223356,27183.18,2022
223357,384417.16,2022
223358,857683.43,2022
223359,60205.13,2022
223360,561513.95,2022
223361,54105.2,2022
223362,102535.8,2022
223363,6000.0,2022
223364,757625.95,2022
223365,151516.4,2022
223366,234294.29,2022
223367,6872863.1,2022
223368,400989.61,2022
223369,0.0,2022
223370,11816631.35,2022
223371,1686.67,2022
223372,0.0,2022
223373,16596234.33,2022
223374,18334.87,2022
223375,50151.74,2022
223376,1676963.55,2022
223377,0.0,2022
223378,0.0,2022
223379,171915.57,2022
223380,33823.79,2022
223381,0.0,2022
223382,313804.58,2022
223383,1977199.48,2022
223384,91.05,2022
223385,663328.27,2022
223386,62805.55,2022
223387,5095796.23,2022
223388,144000.0,2022
223389,98296.0,2022
223390,0.0,2022
223391,6663.5,2022
223392,0.0,2022
223393,18160.14,2022
223394,11183.66,2022
223395,0.0,2022
223396,299470.47,2022
223397,129.06,2022
223398,195327.54,2022
223399,0.0,2022
223400,6925.0,2022
223401,16044.34,2022
223402,811563.22,2022
223403,22988.0,2022
223404,0.0,2022
223405,0.0,2022
223406,94502.7,2022
223407,8189.12,2022
223408,119196.05,2022
223409,90309.94,2022
223410,4068177.94,2022
223411,0.0,2022
223412,92048.42,2022
223413,0.0,2022
223414,12349895.08,2022
223415,32203.89,2022
223416,78097.54,2022
223417,12495.0,2022
223418,1313291.67,2022
223419,0.0,2022
223420,1732352.26,2022
223421,2946.9,2022
223422,129775.82,2022
223423,241032.95,2022
223424,32035.5,2022
223425,2566.7,2022
223426,283623.7,2022
223427,13020.21,2022
223428,231715.31,2022
