,EXERCÍCIO,NOME FUNÇÃO,NOME SUBFUNÇÃO,ORÇAMENTO REALIZADO (R$)
247643,2023,Educação,Formação de recursos humanos,14069.02
247645,2023,Educação,Formação de recursos humanos,5896.0
247646,2023,Educação,Formação de recursos humanos,96968.0
247647,2023,Educação,Formação de recursos humanos,3590.41
247649,2023,Educação,Formação de recursos humanos,32526.91
247650,2023,Educação,Formação de recursos humanos,283.92
247651,2023,Educação,Formação de recursos humanos,48074.39
247654,2023,Educação,Formação de recursos humanos,15136.48
247656,2023,Educação,Formação de recursos humanos,3120.0
247659,2023,Educação,Formação de recursos humanos,326.7
247660,2023,Educação,Formação de recursos humanos,42562.6
247661,2023,Educação,Formação de recursos humanos,63209.57
247664,2023,Educação,Formação de recursos humanos,4500.0
247666,2023,Educação,Formação de recursos humanos,55112.0
247667,2023,Educação,Formação de recursos humanos,30282.0
247668,2023,Educação,Formação de recursos humanos,30277.7
247671,2023,Educação,Formação de recursos humanos,29526.3
247674,2023,Educação,Formação de recursos humanos,22285.0
247675,2023,Educação,Formação de recursos humanos,138818.85
247676,2023,Educação,Formação de recursos humanos,14874.22
247679,2023,Educação,Formação de recursos humanos,62887.0
247680,2023,Educação,Formação de recursos humanos,2948.7
247681,2023,Educação,Formação de recursos humanos,273600.0
247682,2023,Educação,Formação de recursos humanos,16200.0
247683,2023,Educação,Formação de recursos humanos,22423.94
247684,2023,Educação,Formação de recursos humanos,98.0
247687,2023,Educação,Formação de recursos humanos,9010.2
247688,2023,Educação,Formação de recursos humanos,30357.59
247689,2023,Educação,Formação de recursos humanos,14226.14
247690,2023,Educação,Formação de recursos humanos,2000.0
247691,2023,Educação,Formação de recursos humanos,10444.75
247693,2023,Educação,Formação de recursos humanos,2312.0
247694,2023,Educação,Formação de recursos humanos,60637.16
247695,2023,Educação,Formação de recursos humanos,66586.98
247696,2023,Educação,Formação de recursos humanos,15354.51
247697,2023,Educação,Formação de recursos humanos,9704.61
247699,2023,Educação,Formação de recursos humanos,88366.0
247705,2023,Educação,Formação de recursos humanos,28682.55
247707,2023,Educação,Formação de recursos humanos,7661.54
247708,2023,Educação,Formação de recursos humanos,29559.03
247709,2023,Educação,Formação de recursos humanos,57334.19
247710,2023,Educação,Formação de recursos humanos,137570.0
247712,2023,Educação,Formação de recursos humanos,947.55
247713,2023,Educação,Formação de recursos humanos,120.0
247714,2023,Educação,Formação de recursos humanos,35847.74
247715,2023,Educação,Formação de recursos humanos,24248.22
247717,2023,Educação,Formação de recursos humanos,4082.9
247720,2023,Educação,Formação de recursos humanos,8600.0
247722,2023,Educação,Formação de recursos humanos,24571.27
247723,2023,Educação,Formação de recursos humanos,33140.0
247724,2023,Educação,Formação de recursos humanos,1496.04
247725,2023,Educação,Formação de recursos humanos,3375.0
247726,2023,Educação,Formação de recursos humanos,4521.5
247727,2023,Educação,Formação de recursos humanos,33.99
247728,2023,Educação,Formação de recursos humanos,7155.5
247729,2023,Educação,Formação de recursos humanos,40598.23
247734,2023,Educação,Formação de recursos humanos,7514.15
247735,2023,Educação,Formação de recursos humanos,7033.78
247736,2023,Educação,Formação de recursos humanos,67765.39
247737,2023,Educação,Formação de recursos humanos,3000.0
247740,2023,Educação,Formação de recursos humanos,19631.62
247742,2023,Educação,Formação de recursos humanos,18257.46
247743,2023,Educação,Formação de recursos humanos,1200.0
247745,2023,Educação,Formação de recursos humanos,3250.0
247747,2023,Educação,Formação de recursos humanos,6433.63
247749,2023,Educação,Formação de recursos humanos,13542.73
247750,2023,Educação,Formação de recursos humanos,1610.58
247755,2023,Educação,Formação de recursos humanos,36400.0
247756,2023,Educação,Formação de recursos humanos,5459.3
247757,2023,Educação,Formação de recursos humanos,9999.83
247759,2023,Educação,Formação de recursos humanos,63545.29
247760,2023,Educação,Formação de recursos humanos,96516.01
247761,2023,Educação,Formação de recursos humanos,20285.5
247763,2023,Educação,Formação de recursos humanos,21190.29
247765,2023,Educação,Formação de recursos humanos,7400.0
247766,2023,Educação,Formação de recursos humanos,94901.66
247768,2023,Educação,Formação de recursos humanos,3048.05
247769,2023,Educação,Formação de recursos humanos,13051.12
247770,2023,Educação,Formação de recursos humanos,5250.0
247772,2023,Educação,Formação de recursos humanos,53324.0
247777,2023,Educação,Formação de recursos humanos,10484.16
247778,2023,Educação,Formação de recursos humanos,1200.0
247780,2023,Educação,Formação de recursos humanos,34653.0
247785,2023,Educação,Formação de recursos humanos,244.27
247786,2023,Educação,Formação de recursos humanos,12197.27
247787,2023,Educação,Formação de recursos humanos,18543.34
247788,2023,Educação,Formação de recursos humanos,31800.01
247789,2023,Educação,Formação de recursos humanos,150.45
247790,2023,Educação,Formação de recursos humanos,24614.66
247792,2023,Educação,Formação de recursos humanos,110622.0
247793,2023,Educação,Formação de recursos humanos,180967.87
247794,2023,Educação,Formação de recursos humanos,7700.0
247795,2023,Educação,Formação de recursos humanos,1206.9
247797,2023,Educação,Formação de recursos humanos,68263.98
247798,2023,Educação,Formação de recursos humanos,79933.98
247799,2023,Educação,Formação de recursos humanos,2000.0
247800,2023,Educação,Formação de recursos humanos,21657.01
247801,2023,Educação,Formação de recursos humanos,20577.23
247802,2023,Educação,Formação de recursos humanos,35084.0
247803,2023,Educação,Formação de recursos humanos,2768.87
247807,2023,Educação,Formação de recursos humanos,8781.08
247808,2023,Educação,Formação de recursos humanos,30852.0
247811,2023,Educação,Formação de recursos humanos,2703.0
247812,2023,Educação,Formação de recursos humanos,54500.0
247814,2023,Educação,Formação de recursos humanos,18670.0
247815,2023,Educação,Formação de recursos humanos,14763.5
247816,2023,Educação,Formação de recursos humanos,9335.69
247819,2023,Educação,Formação de recursos humanos,101525.25
247820,2023,Educação,Formação de recursos humanos,2074.99
247821,2023,Educação,Formação de recursos humanos,2124.95
247822,2023,Educação,Formação de recursos humanos,2605.23
247823,2023,Educação,Formação de recursos humanos,10000.0
247824,2023,Educação,Formação de recursos humanos,10230.0
247829,2023,Educação,Formação de recursos humanos,93742.97
247830,2023,Educação,Formação de recursos humanos,1200.0
247833,2023,Educação,Formação de recursos humanos,269263.09
247835,2023,Educação,Formação de recursos humanos,56692.21
247836,2023,Educação,Formação de recursos humanos,43217.78
247837,2023,Educação,Formação de recursos humanos,3900.32
247838,2023,Educação,Formação de recursos humanos,9512.03
247839,2023,Educação,Formação de recursos humanos,193513.42
247842,2023,Educação,Formação de recursos humanos,29796.0
247843,2023,Educação,Formação de recursos humanos,22681.18
247844,2023,Educação,Formação de recursos humanos,9040.18
247845,2023,Educação,Formação de recursos humanos,26035.7
247846,2023,Educação,Formação de recursos humanos,108593.65
247847,2023,Educação,Formação de recursos humanos,1903.67
247848,2023,Educação,Formação de recursos humanos,108486.4
247850,2023,Educação,Formação de recursos humanos,81114.0
247851,2023,Educação,Formação de recursos humanos,36645.23
247853,2023,Educação,Formação de recursos humanos,79704.02
247855,2023,Educação,Formação de recursos humanos,76549.98
247856,2023,Educação,Formação de recursos humanos,25903.71
247858,2023,Educação,Formação de recursos humanos,11511.19
247859,2023,Educação,Formação de recursos humanos,46500.0
247861,2023,Educação,Formação de recursos humanos,6600.01
247862,2023,Educação,Formação de recursos humanos,62333.23
247863,2023,Educação,Formação de recursos humanos,12819.46
247864,2023,Educação,Formação de recursos humanos,480.0
247865,2023,Educação,Formação de recursos humanos,139899.29
247866,2023,Educação,Formação de recursos humanos,8658.01
247868,2023,Educação,Formação de recursos humanos,22220.0
247870,2023,Educação,Formação de recursos humanos,1260.0
247873,2023,Educação,Formação de recursos humanos,43317.86
247876,2023,Educação,Formação de recursos humanos,27921.1
247877,2023,Educação,Formação de recursos humanos,15835.94
247878,2023,Educação,Formação de recursos humanos,24254.43
247880,2023,Educação,Formação de recursos humanos,1522.98
247881,2023,Educação,Formação de recursos humanos,35500.0
247882,2023,Educação,Formação de recursos humanos,26735.0
247883,2023,Educação,Formação de recursos humanos,3476.98
247885,2023,Educação,Formação de recursos humanos,830.0
247886,2023,Educação,Formação de recursos humanos,39204.55
247887,2023,Educação,Formação de recursos humanos,23923.0
247889,2023,Educação,Formação de recursos humanos,107300.0
247890,2023,Educação,Formação de recursos humanos,6437.08
247892,2023,Educação,Formação de recursos humanos,7000.0
247893,2023,Educação,Formação de recursos humanos,7270.85
247894,2023,Educação,Formação de recursos humanos,154158.47
247895,2023,Educação,Formação de recursos humanos,14520.0
247896,2023,Educação,Formação de recursos humanos,16000.0
247898,2023,Educação,Formação de recursos humanos,116766.0
247901,2023,Educação,Formação de recursos humanos,41002.0
247903,2023,Educação,Formação de recursos humanos,430.0
247904,2023,Educação,Formação de recursos humanos,140719.0
247906,2023,Educação,Formação de recursos humanos,5167.17
247907,2023,Educação,Formação de recursos humanos,6554.55
247908,2023,Educação,Formação de recursos humanos,27161.07
247909,2023,Educação,Formação de recursos humanos,37550.0
247910,2023,Educação,Formação de recursos humanos,148529.96
247912,2023,Educação,Formação de recursos humanos,23183.49
247913,2023,Educação,Formação de recursos humanos,43305.05
247914,2023,Educação,Formação de recursos humanos,1088.0
247915,2023,Educação,Formação de recursos humanos,52140.0
247918,2023,Educação,Formação de recursos humanos,35000.0
247919,2023,Educação,Formação de recursos humanos,66300.0
247920,2023,Educação,Formação de recursos humanos,2174.87
247922,2023,Educação,Formação de recursos humanos,8497.0
247924,2023,Educação,Formação de recursos humanos,64357.39
247925,2023,Educação,Formação de recursos humanos,14011.11
247926,2023,Educação,Formação de recursos humanos,5827.5
247927,2023,Educação,Formação de recursos humanos,1419.16
247930,2023,Educação,Formação de recursos humanos,8262.77
247932,2023,Educação,Formação de recursos humanos,2200.0
247935,2023,Educação,Formação de recursos humanos,0.01
247937,2023,Educação,Formação de recursos humanos,53916.77
247938,2023,Educação,Formação de recursos humanos,83986.75
247939,2023,Educação,Formação de recursos humanos,28562.0
247940,2023,Educação,Formação de recursos humanos,117424.15
247941,2023,Educação,Formação de recursos humanos,167101.21
247942,2023,Educação,Formação de recursos humanos,29641.68
247943,2023,Educação,Formação de recursos humanos,28448.68
247944,2023,Educação,Formação de recursos humanos,3070.03
247947,2023,Educação,Formação de recursos humanos,49310.0
247948,2023,Educação,Formação de recursos humanos,421533.05
247949,2023,Educação,Formação de recursos humanos,11660.67
247953,2023,Educação,Formação de recursos humanos,2700.02
247954,2023,Educação,Formação de recursos humanos,1146.54
247955,2023,Educação,Formação de recursos humanos,45872.85
247957,2023,Educação,Formação de recursos humanos,12790.47
247958,2023,Educação,Formação de recursos humanos,1506.24
247963,2023,Educação,Formação de recursos humanos,883.04
247964,2023,Educação,Formação de recursos humanos,24330.44
247968,2023,Educação,Formação de recursos humanos,17671.34
247969,2023,Educação,Formação de recursos humanos,64710.0
247970,2023,Educação,Formação de recursos humanos,16016.27
247971,2023,Educação,Formação de recursos humanos,12908.35
247973,2023,Educação,Formação de recursos humanos,18689.52
247974,2023,Educação,Formação de recursos humanos,159225.12
247976,2023,Educação,Formação de recursos humanos,18989.46
247978,2023,Educação,Formação de recursos humanos,4102.11
247979,2023,Educação,Formação de recursos humanos,2267.47
247982,2023,Educação,Formação de recursos humanos,17942.0
